,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
DTX4,0.7113920609026644,0.6321494464944649,0.599215109148884,0.5582506431459022,0.5068418171866448,0.47916666666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPRM,0.6896411092985317,0.6090867158671587,0.5565366691194507,0.5071664829106944,0.48905309250136825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAN,0.769847743338771,0.6522140221402214,0.5989698307579102,0.5641308342521132,0.5290093048713739,0.49371069182389943,0.36757990867579765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTBDN,0.649673735725938,0.5500461254612546,0.519009075300466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36L1,0.8296628602501359,0.7103321033210331,0.6438557763061075,0.5937155457552371,0.5377668308702791,0.49410377358490576,0.4794520547945205,0.4589614740368509,0.4203980099502488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DERL3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LY9,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEAP4,0.6394779771615008,0.5500461254612546,0.5155751778268334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADORA1,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIER3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP5,0.6689777052746058,0.5811808118081181,0.5399803777287221,0.5011025358324146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDN2,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OTOF,0.783442088091354,0.7038745387453874,0.6611479028697572,0.6236677692024992,0.5949644225506294,0.5526729559748428,0.5091324200913242,0.4807370184254607,0.4328358208955224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTN4,0.7486405655247417,0.6639760147601476,0.6054697081187148,0.5573318632855566,0.5166940339354132,0.4716981132075473,0.4611872146118723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNNI1,0.6083469276780858,0.5123769987699877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SERPINB5,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPACA3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPRL1,0.6869222403480152,0.5754151291512914,0.5326220259995096,0.4941198088937887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGAP19,0.6110657966286025,0.5341328413284133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PXN,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITIH5,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBX,0.6296900489396411,0.5615774907749077,0.5188864361049794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNJ15,0.6547036432843937,0.5546586715867159,0.5129997547216093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAVER1,0.656742794997281,0.5618081180811808,0.5237920039244546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAV3,0.7615551930396954,0.6609778597785978,0.6084130488103998,0.5586181550900404,0.5062944718117133,0.4732704402515725,0.4628995433789956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZZZ3,0.961663947797716,0.9621771217712177,0.9503311258278145,0.9459757442116868,0.9400656814449918,0.9174528301886792,0.9058219178082191,0.8994974874371859,0.8246268656716418,0.8109756097560976,0.78,0.7741935483870968,0.75,0.6363636363636364,0.2,1.0
FOXD2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A1,0.869358346927678,0.8214944649446494,0.7612214863870493,0.722895994119809,0.6992337164750957,0.642688679245283,0.5953196347031964,0.568676716917923,0.4950248756218905,0.44308943089430897,0.4099999999999999,0.4032258064516129,0.40625,0.0,0.0,0.0
COL23A1,0.8230016313213703,0.7458487084870848,0.7052980132450332,0.665012862918045,0.6316365626710454,0.5782232704402516,0.5348173515981736,0.5041876046901173,0.43407960199004975,0.41666666666666663,0.4099999999999999,0.0,0.0,0.0,0.0,0.0
RPS2,0.6160957041870582,0.5156057810578106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBX2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2RX3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVIL,0.7126155519303969,0.6178505535055351,0.5587441746382144,0.5191106210951852,0.4852216748768472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN2,0.6189505165851006,0.5116851168511685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPO,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGP,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AQP2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSHB,0.6072593800978793,0.52460024600246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR119,0.6789015769439912,0.5763376383763837,0.5369143978415503,0.5104740904079382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL2L11,0.7404839586731918,0.6572878228782287,0.6095168015697817,0.5689084895259096,0.5314723590585659,0.4901729559748429,0.4628995433789956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
REXO1,0.6143284393692223,0.5222939729397293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R3A,0.7092169657422511,0.6303044280442804,0.5852342408633799,0.5444689452407202,0.5120415982484948,0.4681603773584907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CASP2,0.8321098423056008,0.6944188191881918,0.6442236938925681,0.5904079382579935,0.5492610837438423,0.5,0.47945205479452063,0.47571189279731985,0.2985074626865672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOX13,0.7451060358890701,0.6409132841328413,0.5699043414275202,0.519845644983462,0.4950738916256158,0.4681603773584907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYX,0.6160957041870582,0.5156057810578106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STARD9,0.6141924959216966,0.5303659286592866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCAP,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDX4,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ART3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN4,0.6923599782490484,0.6123154981549815,0.5616875153298995,0.5231532524807055,0.485495347564313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HRASLS5,0.8522294725394235,0.7917435424354243,0.7652685798381162,0.7234472620360163,0.681992337164751,0.6297169811320754,0.5707762557077626,0.5175879396984925,0.47014925373134325,0.44308943089430897,0.41999999999999993,0.4032258064516129,0.40625,0.0,0.0,0.0
LHB,0.6072593800978793,0.5188345633456334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS1,0.8671832517672647,0.7709870848708487,0.7251655629139073,0.6633590591694231,0.6226053639846743,0.5727201257861635,0.5376712328767123,0.4958123953098827,0.43781094527363185,0.4227642276422764,0.4099999999999999,0.0,0.0,0.0,0.0,0.0
VAPA,0.7171016856987492,0.6312269372693726,0.5447633063527103,0.4996324880558618,0.48221127531472363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF5A,0.6575584556824361,0.5275984009840098,0.4591611479028725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYC,0.9252311038607939,0.8863007380073801,0.8524650478292862,0.828555678059537,0.8177339901477833,0.764937106918239,0.7265981735159818,0.7085427135678392,0.6082089552238806,0.5955284552845528,0.53,0.5,0.46875,0.36363636363636365,0.2,1.0
TRNT1,0.7951332245785753,0.6738929889298892,0.5986019131714496,0.5639470782800441,0.5284619594964423,0.49842767295597484,0.4777397260273972,0.3948911222780572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCR1,0.6836595976073953,0.592020295202952,0.5302918812852588,0.5009187798603452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCLS1,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KCNH3,0.6143284393692223,0.5222939729397293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIRAS1,0.6653072321914083,0.5350553505535055,0.4975472160902629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLDN19,0.6961663947797716,0.6044741697416974,0.5674515575177828,0.5297684674751929,0.49726327312534196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR97,0.7717509516041327,0.6579797047970479,0.6004415011037527,0.5529217199558986,0.513136288998358,0.48938679245283023,0.4611872146118723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRM1,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT7,0.6143284393692223,0.5222939729397293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTB,0.7301522566612288,0.658210332103321,0.5608290409614912,0.51414920984932,0.49261083743842354,0.4681603773584907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP17A1,0.6843393148450244,0.5696494464944649,0.5369143978415503,0.4924660051451672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNKS2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM21,0.6141924959216966,0.5303659286592866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCT,0.6318651441000543,0.5505073800738007,0.5090753004660289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRCH3,0.617047308319739,0.5339022140221401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR180,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDTC1,0.6400217509516041,0.5435885608856088,0.5039244542555804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YEATS2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPH1,0.6719684611201739,0.5279059040590406,0.4852832965415751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS9,0.6141924959216966,0.5303659286592866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCGF2,0.6072593800978793,0.52460024600246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2O,0.6208537248504622,0.5073031980319804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCNT2,0.7699836867862968,0.7144833948339483,0.6680156978170223,0.627342888643881,0.587575259989053,0.5412735849056605,0.5017123287671232,0.466499162479062,0.4203980099502488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUPL2,0.6528004350190321,0.5470479704797048,0.5148393426539122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UST,0.6825720500271887,0.5973247232472324,0.5404709345106696,0.5047776552737961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ING3,0.6160957041870582,0.5156057810578106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACLY,0.6147362697117998,0.5089944649446494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPH,0.714110929853181,0.6037822878228782,0.5507726269315674,0.5113928702682837,0.483032293377121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTMR14,0.6537520391517129,0.5562730627306273,0.5089526612705422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INPPL1,0.6670744970092441,0.5797970479704797,0.5285749325484425,0.5012862918044836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIF3A,0.857395323545405,0.7818265682656826,0.7417218543046358,0.7085630282984198,0.6781609195402298,0.6360062893081762,0.5707762557077626,0.5477386934673367,0.4925373134328358,0.45121951219512196,0.41999999999999993,0.4032258064516129,0.0,0.0,0.0,0.0
KLHDC7A,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC5A6,0.6987493202827623,0.577490774907749,0.5274711797890607,0.4869533259830944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBKBP1,0.750679717237629,0.6395295202952029,0.5798381162619574,0.5387725101065783,0.5101258894362343,0.4768081761006291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WAS,0.6504893964110929,0.5472785977859779,0.4997547216090268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFI44,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMBL,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCL11A,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCS2,0.762642740619902,0.6547509225092251,0.5914888398332108,0.5479603087100331,0.5197044334975369,0.48584905660377364,0.40610730593607275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNF10,0.6330886351277868,0.5012300123001231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETV3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARK4,0.6428765633496465,0.5502767527675276,0.5020848663232769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABHD11,0.7569331158238173,0.6736623616236163,0.6309786607799853,0.5869165747886805,0.5424192665571975,0.4976415094339623,0.4646118721461189,0.46147403685092125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL9A3,0.6428765633496465,0.5756457564575646,0.5242825607064018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTNA,0.7877922784121805,0.6720479704797048,0.6169977924944813,0.5736861447997059,0.5454296661193213,0.5003930817610064,0.47431506849315064,0.3500837520938029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAMP5,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
APBB1IP,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAP1,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYADM,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUNX3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL20A1,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRADD,0.6141924959216966,0.5303659286592866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTXN1,0.7317835780315388,0.6667435424354243,0.6187147412312975,0.5760749724366042,0.5454296661193213,0.491745283018868,0.4697488584474887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GNG7,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRPX,0.6896411092985317,0.6090867158671587,0.5565366691194507,0.5071664829106944,0.48905309250136825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAPLN3,0.7236269711799891,0.6307656826568265,0.5822909001716949,0.5376699742741639,0.49835796387520503,0.4760220125786165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL4A2,0.6871941272430668,0.5761070110701106,0.5326220259995095,0.5016538037486218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYT9,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAF2,0.6160957041870582,0.5156057810578106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERPUD2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMRN2,0.7084013050570962,0.5980166051660516,0.5554329163600688,0.5130466740169055,0.4879584017515051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB9,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAMTS2,0.6110657966286025,0.5341328413284133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU3F1,0.6072593800978793,0.52460024600246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WNK4,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOSB,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL16A1,0.6582381729200651,0.5505073800738007,0.4986509688496448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FANCA,0.7762370853724849,0.6826568265682657,0.6291390728476821,0.571848585079015,0.5407772304324028,0.49803459119496857,0.47089041095890416,0.46482412060301503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPY,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLE6,0.7850734094616639,0.6713560885608856,0.6181015452538632,0.567622197721426,0.5399562123700055,0.4960691823899373,0.471461187214612,0.3475711892797326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMOX1,0.7557096247960847,0.5966328413284133,0.5257542310522443,0.49632488055861806,0.47947454844006565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMP3,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT8,0.7306960304513321,0.6439114391143911,0.5278390973755213,0.49669239250275626,0.48221127531472363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM179,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEACAM20,0.6563349646547035,0.535670356703567,0.5060093205788571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEF2D,0.7442903752039151,0.6489852398523985,0.5717439293598234,0.5185593531789783,0.4893267651888341,0.4693396226415095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LRRC27,0.6635399673735726,0.5966328413284133,0.5342163355408388,0.49687614847482536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOS3,0.6160957041870582,0.5156057810578106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC9A2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB3A1,0.617047308319739,0.5339022140221401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ULK2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFPI2,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMX1,0.6992930940728657,0.577490774907749,0.5235467255334808,0.4974274163910325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KATNB1,0.6325448613376835,0.5396678966789668,0.5136129506990434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SUSD4,0.7410277324632952,0.6577490774907749,0.6317144959529065,0.5900404263138551,0.5369458128078818,0.48584905660377364,0.4714611872146119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEX16,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS15A,0.6181348558999455,0.5107626076260763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPHK2,0.8325176726481783,0.7423892988929889,0.6938925680647535,0.643329658213892,0.6141215106732348,0.5723270440251572,0.5222602739726027,0.49832495812395305,0.44154228855721395,0.4227642276422764,0.2983333333333335,0.0,0.0,0.0,0.0,0.0
PARVG,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STRA6,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX4I2,0.7675367047308319,0.6369926199261993,0.581187147412313,0.5455714810731348,0.5169677066228789,0.4819182389937108,0.4012557077625567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCENP,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LGR6,0.6635399673735726,0.5800276752767527,0.5507726269315674,0.504226387357589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STK3,0.7480967917346383,0.6298431734317343,0.5565366691194507,0.5260933480338111,0.4948002189381499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKNK2,0.7117998912452419,0.6079335793357934,0.5705175374049546,0.5288496876148474,0.483032293377121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEUROG3,0.5666122892876563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VSIG1,0.6144643828167482,0.5223708487084869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUCB1,0.77379010331702,0.7121771217712177,0.6578366445916115,0.6137449467107682,0.5741652983032293,0.5078616352201258,0.48630136986301364,0.46984924623115576,0.4203980099502488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GJA4,0.6632680804785209,0.5431273062730627,0.5052734854059358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QA,0.691816204458945,0.5871771217712177,0.531150355653667,0.49283351708930534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB3A2,0.6885535617183252,0.5726476014760148,0.5226882511650723,0.49393605292171994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS4,0.597879282218597,0.5214483394833949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
