,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
LSM1,0.5933742331288344,0.5382916053019146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AAK1,0.7593865030674847,0.6848306332842415,0.6303604988894584,0.5778251599147122,0.5396978463516554,0.4673818812310356,0.42706552706552736,0.38705391040243114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A33,0.7585276073619632,0.6912739322533137,0.6521441995557834,0.6285240464344944,0.6017357762777242,0.5626354573038577,0.4970085470085469,0.4722854973424452,0.40853057199211024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RND3,0.6725153374233129,0.5627761413843888,0.5206731590637285,0.4661217720919215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX3CR1,0.7461349693251534,0.6945876288659794,0.6700837177515805,0.6584932480454871,0.6460945033751205,0.6209362808842651,0.5924501424501423,0.5668185269552012,0.49235700197238663,0.45811403508771903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR33,0.769079754601227,0.7054491899852724,0.6618827951477875,0.6447524283345182,0.6227900996464159,0.5914607715648026,0.548005698005698,0.526575550493546,0.4509368836291914,0.4182748538011694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD2L1BP,0.6586503067484663,0.5699558173784978,0.5352810524517342,0.49561715233356984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRBP1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXF1,0.7698159509202455,0.6962444771723122,0.6237826755509994,0.5720208481402513,0.5303760848601736,0.4982661465106198,0.45569800569800584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCF11,0.734355828220859,0.6485640648011782,0.6147274901759782,0.592395167022033,0.5689488910318227,0.5314260944950151,0.4767806267806267,0.4447608200455584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTA1,0.8932515337423313,0.8359720176730486,0.792157867760123,0.781568348732528,0.7637415621986501,0.7596445600346771,0.7347578347578347,0.7323462414578588,0.6932938856015781,0.7247807017543859,0.7363905325443787,0.7192307692307692,0.7317708333333333,0.7004504504504505,0.7075471698113207,0.6538461538461539,0.6964285714285714,0.23529411764705882,0.0
COL11A2,0.8333742331288344,0.7777982326951399,0.7375704766786263,0.7157071783937456,0.6943105110896819,0.6837884698742955,0.6447293447293446,0.6305998481397114,0.5784023668639054,0.5551900584795321,0.4924063116370809,0.4442307692307693,0.31354166666666633,0.29054054054054046,0.0,0.0,0.0,0.0,0.0
LMNB2,0.5933742331288344,0.5382916053019146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUBA8,0.6557055214723927,0.5874447717231223,0.5353664787288572,0.48341625207297145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPK3B,0.6131288343558282,0.5138070692194403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMC2,0.7186503067484663,0.6498527245949927,0.6142149325132411,0.5849324804548688,0.5504660880745741,0.50086692674469,0.4387464387464391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLE1,0.6833128834355828,0.6058541973490427,0.5586024261062703,0.5133854536839612,0.3876567020250678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WIPI2,0.6784049079754602,0.6134020618556701,0.5792755851699984,0.5421701018715945,0.463034394085502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM26,0.6757055214723927,0.611561119293078,0.5761148129164532,0.5106609808102349,0.4590163934426195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERGIC3,0.70159509202454,0.6307069219440353,0.59525029899197,0.563728974176736,0.49341047894567325,0.4445166883398324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXP1,0.7765644171779141,0.6936671575846833,0.6245515120451051,0.5734423122482825,0.518161362905818,0.4858040745556998,0.43618233618233626,0.4238800303720582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4HA2,0.6582822085889571,0.5789764359351988,0.5385272509824023,0.5002369106846717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNB2,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAF4,0.6056441717791411,0.5101251840942558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF7,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HBEGF,0.8293251533742332,0.7752209131075111,0.7373141978472578,0.7115612414119878,0.6759884281581485,0.6521456436931079,0.6109686609686609,0.6070615034168565,0.5406804733727812,0.5526315789473684,0.5229783037475345,0.48782051282051286,0.44461805555555556,0.4009009009009008,0.0,0.0,0.0,0.0,0.0
CLN8,0.6790184049079755,0.5740058910162003,0.5134119255082865,0.4636342099028668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUK1,0.6699386503067485,0.583578792341679,0.5212711430035881,0.4167258943378339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT3,0.6557055214723927,0.5874447717231223,0.5353664787288572,0.48341625207297145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC36A1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC68,0.6585276073619633,0.5745581737849779,0.5404920553562276,0.45711916607439135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG4C,0.6557055214723927,0.5874447717231223,0.5353664787288572,0.48341625207297145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRT15,0.7625766871165645,0.6846465390279823,0.636596617119426,0.6069651741293534,0.5855030536804886,0.565236237537928,0.5215099715099715,0.47760060744115446,0.4282544378698225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFRL1,0.6390184049079755,0.5920471281296024,0.5709038100119601,0.496920161099267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRF7,0.8412269938650307,0.7569955817378498,0.7063044592516657,0.6734186211798153,0.6489874638379941,0.6163849154746424,0.5857549857549857,0.5903568716780562,0.5443786982248522,0.5164473684210524,0.5141025641025642,0.48782051282051286,0.4828125000000001,0.40090090090090064,0.0,0.0,0.0,0.0,0.0
RNF215,0.6885889570552147,0.5500736377025037,0.5130702203997952,0.44041696280502335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MRPL38,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R10,0.8323926380368099,0.7457658321060383,0.6906714505381856,0.668443496801706,0.6517197042751527,0.6211530125704376,0.5893162393162393,0.5797266514806377,0.5404339250493098,0.5259502923976607,0.5144970414201184,0.45320512820512826,0.4081597222222224,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A12,0.7078527607361964,0.642120765832106,0.5944814624978644,0.5578062070599388,0.5099646415943425,0.4446250541829211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CREG1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF2,0.7177914110429449,0.6251840942562592,0.5696224158551171,0.5341151385927506,0.4993571198971388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOML1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TIPIN,0.6336196319018406,0.5460235640648011,0.49854775328891243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DSP,0.6826993865030675,0.5727172312223858,0.5099094481462509,0.4477019663586842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXN2,0.6261349693251534,0.5590942562592047,0.5109345634717257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLD2,0.6471165644171779,0.5289027982326951,0.45156330087135504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK2,0.7046625766871166,0.6262886597938144,0.5793610114471212,0.5475005922767118,0.5228222436515588,0.4917641959254441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYAP1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALR,0.6012269938650308,0.5213549337260678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RRAS,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABL1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCGB3A2,0.6131288343558282,0.5138070692194403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ECD,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CELSR3,0.5982822085889571,0.5260800196367206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP2A1,0.7512883435582822,0.6336524300441826,0.5632154450709038,0.5371949774934849,0.4905175184828029,0.4604464672735148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDC4,0.6143558282208589,0.5128865979381443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUBP2,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,0.8414723926380369,0.7787187039764359,0.7378267555099949,0.7281449893390194,0.7168113146898104,0.7104464672735153,0.6817663817663817,0.6761579347000759,0.6336291913214991,0.6370614035087719,0.6081854043392505,0.5692307692307692,0.5581597222222221,0.4617117117117117,0.43081761006289293,0.0,0.0,0.0,0.0
LATS2,0.6651533742331289,0.5914948453608248,0.5407483341875963,0.49609097370291383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAV3,0.7306748466257669,0.6380706921944035,0.5670596275414318,0.5292584695569772,0.4651237544197999,0.406046814044212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM88,0.6413496932515338,0.5441826215022091,0.5063215445070913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HACL1,0.5982822085889571,0.5260800196367206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAG5,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUFM,0.6625766871165645,0.6152430044182622,0.5826072099777896,0.5328121298270564,0.47428479588556444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM55B,0.6104294478527608,0.5166298478154142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SET,0.7546012269938651,0.6343888070692194,0.5814966683751922,0.5448945747453211,0.482963677274188,0.4335717381881224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO32,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THOC5,0.6390184049079755,0.5920471281296024,0.5709038100119601,0.496920161099267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIAS4,0.6911656441717792,0.5968335787923417,0.5460447633692125,0.5114901682065865,0.4130504660880716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJAP1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM129,0.5933742331288344,0.5382916053019146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLCB1,0.6336196319018406,0.5460235640648011,0.49854775328891243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDR7,0.7280981595092025,0.6765463917525774,0.652315052110029,0.6432125088841509,0.6274509803921569,0.5949284785435629,0.557977207977208,0.5121488230827641,0.44181459566074954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGLN2,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARHGEF15,0.7364417177914111,0.6084315169366715,0.5583461472749018,0.5246387112058755,0.4558019929283182,0.4043129605548319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SF3B3,0.6582822085889571,0.5850515463917526,0.5287032291132754,0.4975124378109451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOK1,0.6461349693251535,0.5480486008836524,0.5109345634717252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHDC3,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C8G,0.8141104294478528,0.7141016200294551,0.6570989236289082,0.6325515280739163,0.6059144969463196,0.5734720416124837,0.5366096866096866,0.5360668185269551,0.4726331360946746,0.4597953216374266,0.42485207100591715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTK2,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FUBP1,0.6730061349693252,0.5824742268041238,0.5307534597642237,0.5040274816394219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASL10A,0.8209815950920246,0.7234904270986745,0.6840082009226037,0.6656005685856435,0.6513982642237223,0.6339401820546162,0.5975783475783475,0.5804859529233105,0.5315581854043393,0.5193713450292397,0.46577909270216955,0.4006410256410258,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGJ,0.7121472392638037,0.5543078055964654,0.5091406116521443,0.4362710258232652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO8,0.6279754601226994,0.5515463917525774,0.5170852554245692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB26,0.6614723926380368,0.583578792341679,0.537587561934051,0.4701492537313434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBE2Q1,0.7694478527607362,0.7168630338733432,0.6813599863317957,0.6691542288557216,0.655898424943748,0.6395752058951018,0.5995726495726494,0.5793470007593015,0.5051775147928995,0.49524853801169577,0.44654832347140033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POLR2E,0.6261349693251534,0.5590942562592047,0.5109345634717257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS9,0.687239263803681,0.5636966126656848,0.5159747138219718,0.44551054252546934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP36,0.7088343558282209,0.6187407952871871,0.5768836494105587,0.5368396114664772,0.5086788813886206,0.4524273948851317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMP28,0.6768098159509203,0.5616715758468336,0.5166581240389547,0.4244254915896723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MX1,0.9050306748466258,0.8381811487481591,0.7988211173757047,0.7690120824449183,0.7520090003214401,0.7273515387949717,0.7005698005698006,0.6943811693242217,0.6484220907297832,0.6699561403508771,0.6742603550295858,0.6224358974358974,0.6484375,0.6306306306306307,0.6509433962264151,0.5897435897435898,0.5357142857142857,0.1764705882352941,0.0
OLFML1,0.6580368098159509,0.5413598429062346,0.49923116350589536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITGB1BP2,0.8121472392638037,0.7341678939617083,0.6537672988211174,0.615493958777541,0.592092574734812,0.5645860424794104,0.5175213675213672,0.5000000000000002,0.4504437869822485,0.44225146198830384,0.34043392504931014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYGM,0.8819631901840491,0.8197717231222386,0.7754997437211686,0.7645107794361528,0.7459016393442625,0.7394885132206328,0.7193732193732193,0.6981776765375853,0.6740631163708088,0.6962719298245613,0.7008875739644971,0.6493589743589743,0.6848958333333333,0.6531531531531533,0.6415094339622641,0.5769230769230769,0.4345238095238095,0.1568627450980392,0.0
RALY,0.6463803680981596,0.5874447717231223,0.5503160772253552,0.4918265813788236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6C,0.8025766871165645,0.7229381443298969,0.6658124038954382,0.6144278606965174,0.5789135326261653,0.5275249241439097,0.46139601139601133,0.4345102505694764,0.4021203155818542,0.3627192982456136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF1,0.6343558282208589,0.5340574374079529,0.4636084059456726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA2G4,0.5933742331288344,0.5382916053019146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM38,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IER5L,0.8384049079754602,0.7614138438880707,0.7280881599179908,0.7179578298981286,0.7071681131468982,0.6941915908105765,0.6756410256410256,0.6662870159453301,0.6277120315581854,0.6304824561403508,0.6022682445759369,0.5532051282051282,0.5633680555555555,0.46396396396396394,0.4182389937106917,0.0,0.0,0.0,0.0
CPT1B,0.6573006134969326,0.5622238586156112,0.5215274218349566,0.46896470030798415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPR3,0.6604907975460123,0.5824742268041238,0.5449342217666155,0.5105425254678982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTBP1,0.7737423312883436,0.6557437407952872,0.5953357252690927,0.5598199478796495,0.5241080038572802,0.4980494148244472,0.46025641025641034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A39,0.6202453987730062,0.5741899852724595,0.514095335725271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISG15,0.8499386503067485,0.7884756995581738,0.7465402357765248,0.7168917318171051,0.6989713918354227,0.6688339835283917,0.637037037037037,0.6431283219438116,0.596646942800789,0.592470760233918,0.5801775147928995,0.5378205128205129,0.5894097222222221,0.5450450450450453,0.49999999999999983,0.41452991452991444,0.0,0.0,0.0
BBS5,0.8208588957055215,0.7479749631811488,0.6914402870322911,0.6518597488746743,0.6198971391835423,0.5921109666233202,0.538034188034188,0.5212604403948368,0.4361439842209073,0.4263157894736841,0.39487179487179497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLK3,0.6557055214723927,0.5874447717231223,0.5353664787288572,0.48341625207297145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLCO3A1,0.6885889570552147,0.6021723122238586,0.5521954553220572,0.5249940772328833,0.4476856316297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHRNA10,0.7819631901840491,0.680780559646539,0.6273705791901589,0.5913290689410095,0.5628415300546448,0.5294755093194624,0.500997150997151,0.49050873196659095,0.41346153846153827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD18,0.616319018404908,0.5178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPR2,0.8163190184049081,0.7431885125184094,0.6975909789851358,0.6865671641791046,0.6729347476695596,0.6629822280017339,0.627065527065527,0.6089597570235382,0.5655818540433926,0.5522660818713448,0.5249506903353057,0.4698717948717949,0.4133680555555557,0.0,0.0,0.0,0.0,0.0,0.0
PKN1,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZC3HAV1,0.8695705521472393,0.7825846833578792,0.7429523321373654,0.7237621416725896,0.7084538733526199,0.6991764195925445,0.6658119658119658,0.634396355353075,0.6084812623274162,0.6304824561403508,0.6101577909270217,0.5647435897435897,0.5685763888888888,0.5382882882882882,0.4968553459119495,0.3247863247863248,0.0,0.0,0.0
CABP4,0.6568098159509203,0.5370029455081001,0.49709550657782464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDXP,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDIA4,0.7176687116564417,0.5931516936671576,0.5435674013326499,0.5103056147832264,0.4808743169398897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ODF2L,0.8882208588957056,0.8341310751104566,0.7808815991799077,0.7472162994551055,0.7248473159755706,0.7136974425661031,0.6823361823361822,0.6753986332574031,0.6277120315581856,0.6282894736842105,0.581163708086785,0.5455128205128206,0.4956597222222222,0.4504504504504505,0.38679245283018865,0.0,0.0,0.0,0.0
BCL7C,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGM3,0.6730061349693252,0.5821060382916053,0.5405774816333505,0.501184553423359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUDT4,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM10,0.6044171779141104,0.5073637702503683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPH,0.7040490797546013,0.6487481590574374,0.5698786946864857,0.5200189528547742,0.4937319189971066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH3A2,0.6765644171779142,0.5787923416789396,0.5276781137878015,0.49419568822553955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBX4,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD14,0.8101840490797546,0.7325110456553755,0.703485392106612,0.6908315565031985,0.6798457087753135,0.666016471608149,0.6462962962962963,0.636294608959757,0.5729783037475346,0.5749269005847952,0.5427021696252465,0.47371794871794876,0.43836805555555564,0.0,0.0,0.0,0.0,0.0,0.0
FASTKD2,0.6428220858895706,0.5695876288659794,0.51289936784555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TBL3,0.6409815950920246,0.5327687776141384,0.4907739620707346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNH,0.5613496932515337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIRT7,0.6104294478527608,0.5166298478154142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
