	Relative Change
SLC25A15	-0.042609378677886244
WAC	-0.04261789560528602
RASSF4	-0.042627657171798526
MTA1	-0.04264527278176751
STT3A	-0.04264685817119605
HECA	-0.042655220068409126
CLK3	-0.042662514158498116
AHI1	-0.0426701425072789
PGD	-0.04267321527272717
EPC2	-0.0426794653712089
PPIL2	-0.04268004175445804
ZFPM1	-0.04268326365167752
ZER1	-0.04269942759068463
ACAD10	-0.04271900580486439
OAF	-0.04273268443690044
CABLES1	-0.04273458333269982
ALDOA	-0.042734819161614174
DNAJC16	-0.04273558183044793
FEM1A	-0.04274697432572248
EXT2	-0.04276405222831683
SLC43A2	-0.04281914324970186
BMPR2	-0.042819966830725066
CLPX	-0.042820915912139594
CREB3L4	-0.042820915912139594
INTS7	-0.042820915912139594
MBD1	-0.042820915912139594
DCK	-0.04282635586542924
CD300LB	-0.04283890961449612
HIRA	-0.04283986189774442
CNOT1	-0.04284577104400286
CLPTM1	-0.04285509855557543
NEK6	-0.0428587281202641
MGMT	-0.04293062302150381
TARDBP	-0.04293726901175344
CDC42EP1	-0.04295233638334096
MARK2	-0.04295792609859749
ADH5	-0.04296277794074001
PARP4	-0.04297732163342332
FBXO33	-0.04297773557968911
SLC36A1	-0.04298055591606137
FRAT2	-0.04298584070036599
TIMP2	-0.04299280432565072
ANKRD6	-0.042997423671525974
ITPR3	-0.04301585866653241
AHSA1	-0.043017467283539904
ANXA11	-0.04303073098922369
HSPB6	-0.04303734402763531
SF3B5	-0.043038710421852346
CDON	-0.043042166801837485
BAD	-0.043052579682831424
DARS	-0.043062476556304546
NCAPG2	-0.043072290083535456
HOXA3	-0.04308940160837841
SLC19A1	-0.04310694144584763
TMEM9B	-0.04310725740204632
LAMC1	-0.043122639789559485
H6PD	-0.04313779135794806
NEK8	-0.043157182110860164
E4F1	-0.04315978968088077
PABPC1	-0.043184720651589785
RBM4	-0.04319209119681306
RBMS1	-0.0431934841765565
INSR	-0.04319884737893159
PIGY	-0.043210877957117984
ZC3H13	-0.04322493984080082
JAZF1	-0.04322717878664481
BBX	-0.0432300223144991
STK25	-0.043230300450390204
DHX8	-0.0432469684449075
SH3GL1	-0.04325260677430636
SARS	-0.043253220308615156
ACSL4	-0.04325441389810937
TBC1D9	-0.043264963727533336
NPHP4	-0.04326841600346648
PPIA	-0.04326882151564058
CHRNB1	-0.043275279372549026
ALPI	-0.043301836918269346
DUS1L	-0.043303394027901065
PAF1	-0.043304503526439025
MOSPD1	-0.043304503526439025
ALG1	-0.043310237333022354
PCGF2	-0.0433233812293201
ATP1A1	-0.04336546988394723
NOMO1	-0.04336557948696645
FN1	-0.04336565230529224
DCLRE1C	-0.04337058111902205
BBS1	-0.043370829857109335
PMM1	-0.043374784466010466
PDCD6IP	-0.043399084623151674
GABARAP	-0.04340201868370362
NETO1	-0.043410250608530924
STUB1	-0.04342632750026672
NDUFAB1	-0.043431775157633176
PPP2R5A	-0.043433595149682355
ETF1	-0.0434556549465162
TMPO	-0.043457591298065805
FCHO2	-0.04346830206934013
SMC2	-0.043476016926768356
CRYBB3	-0.043477694502666725
MYBPH	-0.043477694502666725
HGS	-0.04350978029393536
UBAP1	-0.04352131072237785
ARHGAP27	-0.04352268379094172
AKAP13	-0.043525960047120345
MYO10	-0.04352832529672733
TMEM53	-0.04354310801713747
OAT	-0.043543647077324436
CCNF	-0.04355025295837898
ARV1	-0.043562366977755555
PAM	-0.043563173491082616
GPX1	-0.04358433896467621
CLDN1	-0.04359162360754214
TMEM64	-0.043626773251477964
NFE2L1	-0.04364506984479427
PTGDS	-0.043669465156933276
KDELR3	-0.04367663780489558
CSF2RA	-0.0436882494151238
SLC1A5	-0.04370458384945055
CENPB	-0.04377288224603324
TCOF1	-0.043778828014398974
SNRPE	-0.04378593468416155
TNRC6C	-0.043788806727918836
WSB1	-0.04379251125719024
MAP3K5	-0.04381849471634103
TTLL7	-0.04381849471634103
HOMER2	-0.043821804915084916
SPTY2D1	-0.04382351438933967
TOPORS	-0.04382412737634883
DCTN1	-0.04383155688594486
FGFRL1	-0.04384296257677875
OLFML1	-0.043843151619037464
IQCK	-0.04384407034463233
GM2A	-0.04385052805961468
CRADD	-0.043851363218070094
CBLC	-0.043852212130451027
PAPOLA	-0.04385474273541343
PDCD5	-0.043864867718804934
RGS10	-0.04386930724453368
ENPP4	-0.04387276661765516
SOCS1	-0.043882568406644354
GANAB	-0.04389557929876717
SF1	-0.04390425912792616
WDR33	-0.043905007288558597
LPIN3	-0.04393565017765484
SERTAD4	-0.04393637628915392
CLDN19	-0.04394337921519388
TMEM86B	-0.04394898374010553
DDX46	-0.04396144732682405
LMBRD1	-0.043973235963220385
ACP2	-0.043977832039407846
SIPA1L2	-0.04398070824386489
JMY	-0.04398509659169018
CLDN7	-0.04398925224606107
LARP1	-0.04400580925261228
SAP30L	-0.04401787278633209
ABHD11	-0.04402091685426948
SNAPC4	-0.04402789496746578
ADCY7	-0.04403003484854589
CEACAM20	-0.04403365994068541
SLC35C2	-0.04406813360013092
HERC3	-0.04406969656582658
HOXA9	-0.044077092960353545
EP300	-0.04408619137509406
SLC5A6	-0.04408958326346694
ANXA6	-0.04409244490394372
PRRG1	-0.04409351082479976
EDEM1	-0.044104339273097024
RPN1	-0.044106727502079064
HIPK2	-0.04411045527762014
POP7	-0.04412377538333621
CHN2	-0.0441327315062837
HDAC4	-0.0441394388176519
SNX3	-0.044139747006390014
EPHB2	-0.044141714563029
KIFAP3	-0.04416142404646929
PSME1	-0.044168597775476194
ANKRD50	-0.044171438557348904
BICC1	-0.04418675622730985
SLC36A3	-0.04418785576108642
PDE4A	-0.04419617380326005
PRR13	-0.04419656846414464
TBC1D7	-0.04421615557158357
PRKAR2A	-0.044247830896480204
MTCH2	-0.04424809563288802
SLC25A44	-0.04425149663081592
LDHA	-0.04425294323986386
RASGRP4	-0.04427366390390806
ATAD3A	-0.044288097239884736
FBXO4	-0.04428963805381897
ING2	-0.04429222893843461
PRPF40A	-0.04430533114586229
ARL8A	-0.04430555943970918
PVR	-0.04430891729330943
MFN2	-0.04431046441961314
TNFAIP8L1	-0.04432943955405594
CARD6	-0.04434726259712273
CASC4	-0.04435201170264049
MAD2L1BP	-0.04435675359778815
SART3	-0.04437435785808449
POLDIP3	-0.0443816106674878
DAG1	-0.04439606900446903
MYO1F	-0.04439678318964397
CFP	-0.04440332695204939
XPO5	-0.04443731867940787
CPNE1	-0.044444271348355054
ATP1B3	-0.04446646684775438
B3GALNT1	-0.044470566415745844
PTPN11	-0.044472076766953805
RPS9	-0.04448463233531919
CALM1	-0.04448976626173455
CRTC3	-0.044500654534512296
TPM4	-0.04451120046104925
TSGA10	-0.044536986269227384
CYB5R3	-0.04453937228938827
SERINC3	-0.04457707554284124
RAD50	-0.04457975326009267
PCID2	-0.04459190295957268
NDUFA11	-0.044603421255514294
TMEM38B	-0.04460377052882758
MAGI1	-0.04460550348644438
ENY2	-0.04461110827267309
HEATR3	-0.04461110827267309
COL9A3	-0.0446139007354226
PPHLN1	-0.04462325255001904
DENR	-0.04465423974097649
DDX51	-0.04467854160870481
MCM4	-0.0446806013316574
ROGDI	-0.04468951349675192
SPG7	-0.044703640422574374
RPL18	-0.04471242175037863
F13A1	-0.044721766045303916
SYNCRIP	-0.04472441402342173
LENG8	-0.04472893565688935
TMEM89	-0.044737750278248466
TPP1	-0.044770206743361914
ACTL6B	-0.04477618331930976
PIK3CA	-0.04478824071231217
LYSMD1	-0.0447890567811153
CCDC125	-0.04479825950151497
WSB2	-0.04480900776969874
VPS11	-0.04481905776584089
PTPRK	-0.044830067184015575
ZRSR2	-0.04483185010282218
DAPK3	-0.044842633148083996
CAPZA2	-0.044857365601150896
AK2	-0.044874575936497386
PIGO	-0.04489969843013098
ZNF512B	-0.04493405823729924
TBC1D4	-0.044940622209182324
INTS1	-0.044959188827614
MRPS18B	-0.04496210637466693
TTC1	-0.04496724031512855
COL4A3BP	-0.04499608070802226
SETD2	-0.04499789373935705
TMEM177	-0.04500008984371602
BOP1	-0.045006855056053514
ZSCAN20	-0.04501580761506294
TAF1	-0.04502197614872837
MVP	-0.04502556180435998
UBE2A	-0.04504808457846793
NBEAL2	-0.04506112489330839
ALPK1	-0.045065884385622215
NSMCE1	-0.045072090075377186
ACP6	-0.04507696350587207
FBXO11	-0.04508555030152086
TM9SF2	-0.04509161869508009
QPCT	-0.0450948553496764
TATDN3	-0.04509525825415073
SIRT5	-0.04510687623310424
DPP9	-0.04511503400279449
TBL1XR1	-0.04515123727609604
KIF13B	-0.04517280696569809
EHMT1	-0.045174202040640266
ZDHHC7	-0.045179763965281894
PA2G4	-0.04519277954397067
CLDN9	-0.04519850435427001
ARHGAP18	-0.04519924087130002
NFX1	-0.04520994175508174
TAX1BP3	-0.045211232659249166
MCM7	-0.04522677267989249
UXT	-0.04523965035240793
PCDH1	-0.04525475892438122
RTN3	-0.04526053962771541
LRPPRC	-0.045266946416575526
LTBR	-0.04526890804399202
GRASP	-0.045289927286614746
HNF4G	-0.04529091092447384
MAN2A1	-0.04529091092447384
ATP2A2	-0.04529431222371793
COBL	-0.04530720408720595
ALKBH5	-0.04530769554971789
COCH	-0.04533485737402079
CD79A	-0.04536752355668988
HAPLN3	-0.045367846714253895
TMEM106B	-0.04536849175864442
CD3EAP	-0.04537245158309173
CST3	-0.04539952174252366
CTBP1	-0.04540298840608354
PRSS22	-0.045412930368057776
RBM3	-0.04541545266264526
OLIG3	-0.04541862700909067
FRAS1	-0.04543629815230251
ANP32A	-0.04544994012248467
TFAM	-0.04545242243867484
TUBB2A	-0.04547368953645549
HIST1H3A	-0.04549177476858719
EPS15L1	-0.0455028420667164
TIAM1	-0.04550516860289952
PELI2	-0.04550611474145394
GPLD1	-0.04553108830617257
LRCH3	-0.04553131483884561
NUCKS1	-0.04553187663338233
IARS	-0.045535220847701244
GCLM	-0.045548239348804434
MMP15	-0.04554850862305946
TJAP1	-0.04556279915737938
TCF15	-0.04556496708042309
NLE1	-0.0455653807935327
PPP2R3A	-0.04558325608143188
PHKA1	-0.04559813120752329
SLK	-0.04559994687649554
YIPF3	-0.04560991043340058
CDC7	-0.04563545057842347
USP42	-0.04565461269327027
IFNGR2	-0.045667504617834816
PTPN6	-0.045686987182702955
AHCYL1	-0.0456877963144184
MAPK10	-0.045696761662472406
PEBP1	-0.04570329255535779
SLC30A4	-0.04571692876120629
PPP2R5B	-0.04573188864294558
VASH2	-0.045736060483482825
POLR2E	-0.04573804260385482
CD81	-0.045752590687738445
IDH2	-0.04575479607793644
MSN	-0.04576073559221598
ITGB5	-0.04578369176886252
EIF5B	-0.04578516618779724
LEPROTL1	-0.04578549952154274
RNF167	-0.045815874679544066
RASA1	-0.04581841863444196
KIF5B	-0.04582102604932466
RPL23	-0.04582419824649296
ARHGEF17	-0.045824762934908
PRDM2	-0.045833989777040694
RPL29	-0.04583506398860124
ABCE1	-0.04584999611202372
EIF2S2	-0.045855473418592904
SF3B4	-0.04588660054743437
ISYNA1	-0.04589710797591338
SCGB1A1	-0.045907693935646615
FHL3	-0.04591055024937108
EIF2A	-0.045913789115971645
E2F3	-0.04591952653324125
ENO3	-0.04596004508274008
TNFRSF13C	-0.04596823056139251
CLPS	-0.04596823056139251
CRBN	-0.04597898078183824
ABCD4	-0.045981393859636316
HMGN3	-0.045983469575049035
SMARCC1	-0.045997389926336764
FBXO22	-0.046004481090740616
TMED9	-0.04600581335916753
LIMD1	-0.04601060425300533
MRPL28	-0.04601297418483839
CASZ1	-0.0460186595933365
FEN1	-0.04602112986624078
SLC16A8	-0.046032860590013304
FGD3	-0.04603619097567092
PPP3R1	-0.046043064919540445
ARNTL	-0.04604313897618109
EDA	-0.04605310909991522
B4GALT5	-0.046062946025638485
ST5	-0.046072411073051774
NGRN	-0.04609753459704187
CD7	-0.046102230538195114
UQCRB	-0.04612746053788463
EGLN2	-0.046131715948766513
CCAR1	-0.04613450098552833
ARHGDIA	-0.04613655547862743
BLCAP	-0.04613794201979754
IFT81	-0.04614609132229171
ASL	-0.04614714891105752
TGFB1	-0.046155391144907416
RASD2	-0.046162346007455675
RIN3	-0.04617848493731312
AURKA	-0.046183437834999744
FANCD2	-0.046197143009307017
RIT1	-0.04623047585668426
ARHGEF1	-0.04627551529314208
DLG1	-0.046287550628806476
MAP2K4	-0.046291471273742286
FANCA	-0.046308372718089984
POU2F1	-0.04630845478591193
YKT6	-0.04632120931201337
SLC35D1	-0.04632598339415983
TRIM59	-0.04632747231420606
POLR2J	-0.04632991860350744
LIN9	-0.04633954592757576
KLF3	-0.04634478518334012
TFF1	-0.04634953910448141
CREBZF	-0.04635340208270314
POPDC3	-0.046358331759044025
NFATC2IP	-0.04636696730566914
DHCR24	-0.04637045675528151
EHD3	-0.04638089591237314
FBXO30	-0.04638089591237314
RDX	-0.04638660293209895
MTMR12	-0.04639525647363499
PPM1B	-0.046401133460208896
NNT	-0.046403523881293936
PIAS4	-0.046403934492130886
MAGED2	-0.04640409704465883
RIOK2	-0.04642643609966661
TMEM126A	-0.046426442624954566
DCXR	-0.046465179521806725
SEMA4B	-0.046475772776310806
JPH2	-0.046480994517910476
NSMAF	-0.046481669646499114
RBM5	-0.046481669646499114
ZGPAT	-0.04648787616194069
NOC2L	-0.04649353128240221
ATP6V0D1	-0.046501766388789174
COMMD6	-0.04651026278850024
RRBP1	-0.04651403628125778
DDX11	-0.04651550015434353
LAMP1	-0.04653086980357258
MEGF8	-0.046533711653576726
HEXB	-0.04654617741650706
NUMBL	-0.04656211309168779
SLC11A2	-0.04658289693647449
FMNL2	-0.046586641950709745
GPR137B	-0.04659032081993512
PPM1H	-0.04659276390464246
CCND1	-0.04661276851124481
GNL3	-0.04661594854145556
DIS3	-0.04661594854145556
ODF2	-0.04661594854145556
RARG	-0.04661594854145556
ARHGEF3	-0.046615950585270814
WDR5B	-0.046615950585270814
FOXRED1	-0.046615950585270814
STOM	-0.04661684056431109
UGP2	-0.04661684056431109
CELSR1	-0.04662706246043511
PRMT6	-0.04662754307506843
FBXO10	-0.04663385441263241
GLB1L	-0.04663714213215602
CCDC134	-0.04664970384972403
SUCLG2	-0.046669463384463414
ZZEF1	-0.04667721520828032
MLLT6	-0.04667973207339412
NUPL2	-0.04668452187236733
RAB5B	-0.046706153122875176
PDXK	-0.0467336431418649
WIPI2	-0.0467357707048146
LYAR	-0.04673749707794449
UNC45A	-0.04677406559531646
PAK1IP1	-0.04678314310497763
SLIT1	-0.046791967618090714
MTIF2	-0.04679434554862985
ZFP62	-0.04679507632771211
TAGLN2	-0.046801932282656014
CHGA	-0.0468032025088412
MEF2D	-0.046805288841454115
SREBF1	-0.046810316050208314
CBS	-0.046835315810898864
RPS26	-0.04683915854313576
OLFML2B	-0.04684102756190914
LRRC47	-0.046848195577118466
ZEB1	-0.04686349503374558
RABEPK	-0.046870385179842954
HIGD2A	-0.04687296091871351
ITM2C	-0.0468806995790929
FIS1	-0.046885117553590976
TOB1	-0.04688924963655854
MET	-0.04689653747266089
OGT	-0.046904689329730694
KLHL18	-0.046908577674110025
SEC14L1	-0.04691543361867377
UST	-0.046928241250614566
ATRN	-0.04693237989934064
CCDC9	-0.0469358053076314
MYH10	-0.04693984674887336
RPS19	-0.046957205044233216
DAB2	-0.046958270239778846
PI4K2B	-0.046985682189271086
LRRN2	-0.046988227274788005
PADI4	-0.046993804223369344
KCNJ1	-0.046993804223369344
FSCN3	-0.046993804223369344
MGLL	-0.047014261381643975
ECT2	-0.04703765263671405
H3F3A	-0.04704332145422335
ARL13B	-0.04705126210991418
CABP4	-0.04705749517682044
TRRAP	-0.04706458726425662
M6PR	-0.04708024388821466
B4GALNT1	-0.04711724837077193
OSBPL3	-0.04712925059696467
DCUN1D4	-0.04712925059696467
MSRB2	-0.047135746695193166
KCNMB1	-0.04714419681911814
BRD3	-0.04716178722014699
FOXL2	-0.047163627268865346
RCL1	-0.047170818908004834
CAMK2G	-0.04719111514197539
NUP50	-0.04719986343202008
RTN2	-0.04720291401187681
GABBR1	-0.047204823930118205
TBK1	-0.0472100051690114
ACP1	-0.04722472740503853
MYH9	-0.04724178802938875
PON3	-0.04724327838885067
GUK1	-0.04724493839270019
CADM3	-0.04725849550279466
TMBIM1	-0.04726043755889698
RBM10	-0.04726093967632268
PRKCQ	-0.04728802870583325
KRT18	-0.0472922479505409
SOCS6	-0.04729467027791641
NOC4L	-0.0473146904316463
LATS2	-0.04732574025184275
SMAD6	-0.04733013216048289
MAP4K4	-0.04733440413427545
AARS	-0.04733969992300832
RRAS	-0.047352447399460686
KBTBD4	-0.04735311329692492
GP1BA	-0.04736120582450129
OTOF	-0.04736885866940272
IFT74	-0.0473705013756753
EIF4ENIF1	-0.04741496036711071
PDLIM7	-0.0474227416587223
LAMC3	-0.047428917467173794
RAB9B	-0.04743565968471517
P2RX3	-0.047472688590976087
IGF2BP2	-0.04747673975732682
FOXH1	-0.04750622070870741
ALCAM	-0.0475121704592586
PDCD1	-0.04751328182967743
LMAN2	-0.04752148435034042
KCTD6	-0.04754339965337307
SEZ6L2	-0.04754746839171023
PEX11B	-0.047551942832320906
APH1A	-0.047612828006642266
YEATS4	-0.04762575671855585
SLC35F3	-0.047634079249174406
RAC3	-0.04763625760856922
TAOK2	-0.04763703343777356
ATP6V1C1	-0.047639353708887354
CHD7	-0.04767347543897633
RRP12	-0.04768839380810573
BARD1	-0.04772833760922513
ASF1A	-0.047728721819406635
PRMT1	-0.04774194146487949
FDFT1	-0.04775148794941437
PARD3	-0.0477766670682661
PRSS23	-0.047784738360072694
GNA12	-0.0477925255980625
MITF	-0.04780970473019458
S100A13	-0.04781184317288346
PRCP	-0.04783136736925155
PDHX	-0.04783136736925155
SLC25A39	-0.0478336912707753
DKK3	-0.0478381966085912
IFNAR2	-0.04784353759827329
EPPK1	-0.04786854639640412
S100A10	-0.04788195230631469
GALNT3	-0.04791357668408724
MBD5	-0.04791574497677255
PPIE	-0.04791574497677255
EYA3	-0.04791574497677255
TTC7B	-0.04791574497677255
CCDC71	-0.04791574497677255
EFNA5	-0.04791574497677255
MRPL22	-0.04791574497677255
NCOR1	-0.047919253702541575
PTPRS	-0.047937116335007336
HPS1	-0.04794213562922521
HSPA4	-0.04794391479801787
SHB	-0.047946993728934385
RPL21	-0.047951815765310185
RUNDC1	-0.04795188561988964
ATP6AP1	-0.04798110326737764
EIF5A2	-0.04800547836159723
CKS1B	-0.048025581222847905
PPP1R11	-0.04802559295796934
TBCD	-0.048027193124540526
SLC16A4	-0.04803003575266858
CPN2	-0.04803208493836836
TUBE1	-0.04803392200606297
PHACTR4	-0.048036653225355885
TXNRD1	-0.04804433168645353
FBXW2	-0.048046211316005644
SEC61A1	-0.04804817387574504
ABHD2	-0.04805033422740942
TTC22	-0.04805577911822818
PRAF2	-0.04805625222674201
PHF19	-0.048057753320240634
PURA	-0.048075723979930464
YAF2	-0.048084369307207
ZBTB9	-0.0480984207612558
RAPH1	-0.048107166126160006
CEACAM19	-0.04812430689006817
KLF8	-0.04812596505903704
MAD2L1	-0.0481284444937727
KATNB1	-0.04814003906531127
INPP1	-0.048140899339485614
GPRC5A	-0.04814953036366593
HRH2	-0.04817417923956811
SRPK2	-0.04817581772856897
WWC1	-0.04817683980626729
RNF126	-0.048188398900566795
PCBD1	-0.048196981177608504
AHNAK	-0.04819975580002078
DHRS7B	-0.04820410422537622
SNRPD1	-0.04821394365048008
RPS6KA5	-0.048234933148727545
NDUFA10	-0.04823837109997754
LRP1	-0.04824879817523557
CXCL10	-0.04825249930706996
PGPEP1	-0.04825473645083149
THYN1	-0.04826339628619484
DYNLL2	-0.04826339628619484
SFXN3	-0.04827964506602852
RC3H2	-0.04828346315908776
CPOX	-0.04828679416504673
PHOSPHO2	-0.04828847202510361
HSPA5	-0.048290807760755006
MAGOH	-0.0482985048727561
NR2F2	-0.04829970870026462
XPR1	-0.04830212193963537
CXCL16	-0.04831341278999334
GABRP	-0.048342763482111126
TIMELESS	-0.04835340734379522
CTNNBIP1	-0.048367019638243
ABHD6	-0.048367019638243
SETBP1	-0.04837744505406822
HERC2	-0.04837997765326847
PRLHR	-0.048382161636686676
LCK	-0.04838681250888725
BANF1	-0.04839009867210946
ST14	-0.04839323004196251
HECTD2	-0.048404556387161464
SHMT1	-0.048406127682501805
PRR3	-0.048408434684165766
FASTKD5	-0.0484102048529313
FUT10	-0.04841758565074716
DDX52	-0.04841884286244324
PAFAH1B3	-0.04842484858069587
CGGBP1	-0.04843052611739965
KCNQ5	-0.048433638586481274
ADRM1	-0.04843478421633239
IFT140	-0.04844653447774432
ATG4C	-0.0484557505029242
FGD1	-0.04846242496250524
CD2AP	-0.04848384348007476
MORN3	-0.048499819237121454
ATP6V1B2	-0.04851253839383404
PAPOLG	-0.04851554164809515
NXF1	-0.048527162502390926
RPS17	-0.0485275087057906
LZTR1	-0.04853279278731557
TMEM38A	-0.04853360839875748
BAIAP2	-0.04855146072764568
TRIM8	-0.04855678017835996
NUP210	-0.048573570651248704
RPP30	-0.048573605222965936
DMD	-0.0486113505696232
SKAP2	-0.048617601214230505
CNR1	-0.048618559842665526
XCR1	-0.04863262327979538
FBXL13	-0.04864060329202855
IL18	-0.04864348553768802
CAPNS1	-0.04864958928605112
ING5	-0.048659291102612676
TMED1	-0.04869651786652058
CCDC59	-0.04870425956336582
PPM1A	-0.04872254440466457
PKNOX1	-0.04874937341438188
TANC2	-0.048752958275997224
ACSS2	-0.048764507040503884
ERLIN2	-0.04876670071059607
GHRH	-0.04877418204294364
PKIB	-0.0487852748954207
ZHX3	-0.0487866822511495
YTHDC2	-0.04878870832378006
PSMD3	-0.0488104252421106
RYK	-0.04882067107885821
NSUN4	-0.048823205022655254
JAG1	-0.048826979417510186
VGLL4	-0.0488288954829495
ALDH1A2	-0.04882914100181636
MAPK3	-0.04884602471404944
GJA1	-0.04886146661112285
CLCN6	-0.048868508136802886
GNB5	-0.048883778212653085
MITD1	-0.048889801364315394
TWSG1	-0.04889142077838842
DNMT3A	-0.04891715501835046
PAK1	-0.048922466979958106
H1F0	-0.04892805785716542
KLK10	-0.04893438817265096
ZNRF3	-0.04893532770953244
FTHL17	-0.04893764925158277
RECQL	-0.048948209377534455
TLE1	-0.04895264117486189
PHC3	-0.048962253775627455
MAPK7	-0.04896331988481108
HACE1	-0.04898394061977517
TMEM176B	-0.04898921475282933
LHX1	-0.04900191183562876
NOL6	-0.049003631712207237
CACNA1H	-0.04902607583845954
SLC39A14	-0.04903021026936705
CBLB	-0.04903024110472022
ZMIZ1	-0.04903295388868802
RNF207	-0.04903374157073842
SSBP3	-0.049033999935773474
PDIA6	-0.04903545384416029
PLXNB2	-0.049038483067832164
MPV17	-0.049038534554910404
ATXN2	-0.04903958254504794
NMRAL1	-0.04904429757217555
CDK5RAP3	-0.04904605509529942
PTCD1	-0.04905866034681714
LTA4H	-0.04906413492378739
CACNA1S	-0.049087919289308835
PFKFB3	-0.0490940645114089
KLF5	-0.04909516222395721
EIF4E3	-0.049096681013922686
ZWILCH	-0.04911295058365774
KLHL29	-0.04911410685496719
NBEA	-0.04915140868636112
GCNT1	-0.04915140868636112
CC2D1B	-0.0491734217970612
ARID2	-0.049176173023587476
VPS18	-0.049183408516020204
CD27	-0.04918424729674686
CUL3	-0.04919306439499651
ICA1	-0.04919698056577446
NME4	-0.0492010758985458
FZR1	-0.04920258801241228
COQ9	-0.049230243960610987
ARHGAP24	-0.049230243960610987
PLOD3	-0.04923205109351356
ALAD	-0.04923331967367594
NXPH3	-0.04923647826121807
SLC25A42	-0.049236953368197285
ADRA1B	-0.04926332450177708
SAP30	-0.049277763021047805
TCIRG1	-0.049277763021047805
HYOU1	-0.04929138533889302
CCDC86	-0.04929331635462052
TCF7L2	-0.0493059634528256
YTHDF2	-0.04932333036084449
PIP5K1A	-0.0493261810232782
